name	class	sid	cid	wid	l	r	diff	feat_file
0	0	0	0	74	1	2	-1	./windowed/pose/paired/s_04/window_74.2.0.csv
0	0	0	0	74	1	2	-1	./windowed/pose/paired/s_04/window_74.2.1.csv
0	1	0	0	75	2	2	0	./windowed/pose/paired/s_04/window_75.0.1.csv
0	1	0	0	75	2	2	0	./windowed/pose/paired/s_04/window_75.0.2.csv
0	1	0	0	75	2	2	0	./windowed/pose/paired/s_04/window_75.1.0.csv
0	1	0	0	75	2	2	0	./windowed/pose/paired/s_04/window_75.1.2.csv
0	1	0	0	75	2	2	0	./windowed/pose/paired/s_04/window_75.2.0.csv
0	1	0	0	75	2	2	0	./windowed/pose/paired/s_04/window_75.2.1.csv
0	2	0	0	76	2	1	1	./windowed/pose/paired/s_04/window_76.0.1.csv
0	1	0	0	76	2	2	0	./windowed/pose/paired/s_04/window_76.0.2.csv
0	0	0	0	76	1	2	-1	./windowed/pose/paired/s_04/window_76.1.0.csv
0	0	0	0	76	1	2	-1	./windowed/pose/paired/s_04/window_76.1.2.csv
0	1	0	0	76	2	2	0	./windowed/pose/paired/s_04/window_76.2.0.csv
0	2	0	0	76	2	1	1	./windowed/pose/paired/s_04/window_76.2.1.csv
0	1	0	0	77	1	1	0	./windowed/pose/paired/s_04/window_77.0.1.csv
0	1	0	0	77	1	1	0	./windowed/pose/paired/s_04/window_77.0.2.csv
0	1	0	0	77	1	1	0	./windowed/pose/paired/s_04/window_77.1.0.csv
0	1	0	0	77	1	1	0	./windowed/pose/paired/s_04/window_77.1.2.csv
0	1	0	0	77	1	1	0	./windowed/pose/paired/s_04/window_77.2.0.csv
0	1	0	0	77	1	1	0	./windowed/pose/paired/s_04/window_77.2.1.csv
0	2	0	0	78	2	1	1	./windowed/pose/paired/s_04/window_78.0.1.csv
0	1	0	0	78	2	2	0	./windowed/pose/paired/s_04/window_78.0.2.csv
0	0	0	0	78	1	2	-1	./windowed/pose/paired/s_04/window_78.1.0.csv
0	0	0	0	78	1	2	-1	./windowed/pose/paired/s_04/window_78.1.2.csv
0	1	0	0	78	2	2	0	./windowed/pose/paired/s_04/window_78.2.0.csv
0	2	0	0	78	2	1	1	./windowed/pose/paired/s_04/window_78.2.1.csv
0	2	0	0	79	2	0	2	./windowed/pose/paired/s_04/window_79.0.1.csv
0	1	0	0	79	2	2	0	./windowed/pose/paired/s_04/window_79.0.2.csv
0	0	0	0	79	0	2	-2	./windowed/pose/paired/s_04/window_79.1.0.csv
0	0	0	0	79	0	2	-2	./windowed/pose/paired/s_04/window_79.1.2.csv
0	1	0	0	79	2	2	0	./windowed/pose/paired/s_04/window_79.2.0.csv
0	2	0	0	79	2	0	2	./windowed/pose/paired/s_04/window_79.2.1.csv
0	1	0	0	80	1	1	0	./windowed/pose/paired/s_04/window_80.0.1.csv
0	1	0	0	80	1	1	0	./windowed/pose/paired/s_04/window_80.0.2.csv
0	1	0	0	80	1	1	0	./windowed/pose/paired/s_04/window_80.1.0.csv
0	1	0	0	80	1	1	0	./windowed/pose/paired/s_04/window_80.1.2.csv
0	1	0	0	80	1	1	0	./windowed/pose/paired/s_04/window_80.2.0.csv
0	1	0	0	80	1	1	0	./windowed/pose/paired/s_04/window_80.2.1.csv
0	1	0	0	81	0	0	0	./windowed/pose/paired/s_04/window_81.0.1.csv
0	1	0	0	81	0	0	0	./windowed/pose/paired/s_04/window_81.0.2.csv
0	1	0	0	81	0	0	0	./windowed/pose/paired/s_04/window_81.1.0.csv
0	1	0	0	81	0	0	0	./windowed/pose/paired/s_04/window_81.1.2.csv
0	1	0	0	81	0	0	0	./windowed/pose/paired/s_04/window_81.2.0.csv
0	1	0	0	81	0	0	0	./windowed/pose/paired/s_04/window_81.2.1.csv
0	0	0	0	82	1	2	-1	./windowed/pose/paired/s_04/window_82.0.1.csv
0	0	0	0	82	1	2	-1	./windowed/pose/paired/s_04/window_82.0.2.csv
0	2	0	0	82	2	1	1	./windowed/pose/paired/s_04/window_82.1.0.csv
0	1	0	0	82	2	2	0	./windowed/pose/paired/s_04/window_82.1.2.csv
0	2	0	0	82	2	1	1	./windowed/pose/paired/s_04/window_82.2.0.csv
0	1	0	0	82	2	2	0	./windowed/pose/paired/s_04/window_82.2.1.csv
0	2	0	0	83	1	0	1	./windowed/pose/paired/s_04/window_83.0.1.csv
0	1	0	0	83	1	1	0	./windowed/pose/paired/s_04/window_83.0.2.csv
0	0	0	0	83	0	1	-1	./windowed/pose/paired/s_04/window_83.1.0.csv
0	0	0	0	83	0	1	-1	./windowed/pose/paired/s_04/window_83.1.2.csv
0	1	0	0	83	1	1	0	./windowed/pose/paired/s_04/window_83.2.0.csv
0	2	0	0	83	1	0	1	./windowed/pose/paired/s_04/window_83.2.1.csv
0	1	0	0	84	2	2	0	./windowed/pose/paired/s_04/window_84.0.1.csv
0	1	0	0	84	2	2	0	./windowed/pose/paired/s_04/window_84.0.2.csv
0	1	0	0	84	2	2	0	./windowed/pose/paired/s_04/window_84.1.0.csv
0	1	0	0	84	2	2	0	./windowed/pose/paired/s_04/window_84.1.2.csv
0	1	0	0	84	2	2	0	./windowed/pose/paired/s_04/window_84.2.0.csv
0	1	0	0	84	2	2	0	./windowed/pose/paired/s_04/window_84.2.1.csv
0	1	0	0	85	2	2	0	./windowed/pose/paired/s_04/window_85.0.1.csv
0	1	0	0	85	2	2	0	./windowed/pose/paired/s_04/window_85.0.2.csv
0	1	0	0	85	2	2	0	./windowed/pose/paired/s_04/window_85.1.0.csv
0	1	0	0	85	2	2	0	./windowed/pose/paired/s_04/window_85.1.2.csv
0	1	0	0	85	2	2	0	./windowed/pose/paired/s_04/window_85.2.0.csv
0	1	0	0	85	2	2	0	./windowed/pose/paired/s_04/window_85.2.1.csv
0	2	0	0	86	2	1	1	./windowed/pose/paired/s_04/window_86.0.1.csv
0	1	0	0	86	2	2	0	./windowed/pose/paired/s_04/window_86.0.2.csv
0	0	0	0	86	1	2	-1	./windowed/pose/paired/s_04/window_86.1.0.csv
0	0	0	0	86	1	2	-1	./windowed/pose/paired/s_04/window_86.1.2.csv
0	1	0	0	86	2	2	0	./windowed/pose/paired/s_04/window_86.2.0.csv
0	2	0	0	86	2	1	1	./windowed/pose/paired/s_04/window_86.2.1.csv
0	2	0	0	87	1	0	1	./windowed/pose/paired/s_04/window_87.0.1.csv
0	1	0	0	87	1	1	0	./windowed/pose/paired/s_04/window_87.0.2.csv
0	0	0	0	87	0	1	-1	./windowed/pose/paired/s_04/window_87.1.0.csv
0	0	0	0	87	0	1	-1	./windowed/pose/paired/s_04/window_87.1.2.csv
0	1	0	0	87	1	1	0	./windowed/pose/paired/s_04/window_87.2.0.csv
0	2	0	0	87	1	0	1	./windowed/pose/paired/s_04/window_87.2.1.csv
0	2	0	0	88	2	0	2	./windowed/pose/paired/s_04/window_88.0.1.csv
0	1	0	0	88	2	2	0	./windowed/pose/paired/s_04/window_88.0.2.csv
0	0	0	0	88	0	2	-2	./windowed/pose/paired/s_04/window_88.1.0.csv
0	0	0	0	88	0	2	-2	./windowed/pose/paired/s_04/window_88.1.2.csv
0	1	0	0	88	2	2	0	./windowed/pose/paired/s_04/window_88.2.0.csv
0	2	0	0	88	2	0	2	./windowed/pose/paired/s_04/window_88.2.1.csv
0	2	0	0	89	2	0	2	./windowed/pose/paired/s_04/window_89.0.1.csv
0	1	0	0	89	2	2	0	./windowed/pose/paired/s_04/window_89.0.2.csv
0	0	0	0	89	0	2	-2	./windowed/pose/paired/s_04/window_89.1.0.csv
0	0	0	0	89	0	2	-2	./windowed/pose/paired/s_04/window_89.1.2.csv
0	1	0	0	89	2	2	0	./windowed/pose/paired/s_04/window_89.2.0.csv
0	2	0	0	89	2	0	2	./windowed/pose/paired/s_04/window_89.2.1.csv
0	1	0	0	90	2	2	0	./windowed/pose/paired/s_04/window_90.0.1.csv
0	2	0	0	90	2	1	1	./windowed/pose/paired/s_04/window_90.0.2.csv
0	1	0	0	90	2	2	0	./windowed/pose/paired/s_04/window_90.1.0.csv
0	2	0	0	90	2	1	1	./windowed/pose/paired/s_04/window_90.1.2.csv
0	0	0	0	90	1	2	-1	./windowed/pose/paired/s_04/window_90.2.0.csv
0	0	0	0	90	1	2	-1	./windowed/pose/paired/s_04/window_90.2.1.csv
0	1	0	0	91	0	0	0	./windowed/pose/paired/s_04/window_91.0.1.csv
0	1	0	0	91	0	0	0	./windowed/pose/paired/s_04/window_91.0.2.csv
0	1	0	0	91	0	0	0	./windowed/pose/paired/s_04/window_91.1.0.csv
0	1	0	0	91	0	0	0	./windowed/pose/paired/s_04/window_91.1.2.csv
0	1	0	0	91	0	0	0	./windowed/pose/paired/s_04/window_91.2.0.csv
0	1	0	0	91	0	0	0	./windowed/pose/paired/s_04/window_91.2.1.csv
0	1	0	0	92	0	0	0	./windowed/pose/paired/s_04/window_92.0.1.csv
0	1	0	0	92	0	0	0	./windowed/pose/paired/s_04/window_92.0.2.csv
0	1	0	0	92	0	0	0	./windowed/pose/paired/s_04/window_92.1.0.csv
0	1	0	0	92	0	0	0	./windowed/pose/paired/s_04/window_92.1.2.csv
0	1	0	0	92	0	0	0	./windowed/pose/paired/s_04/window_92.2.0.csv
0	1	0	0	92	0	0	0	./windowed/pose/paired/s_04/window_92.2.1.csv
0	1	0	0	93	0	0	0	./windowed/pose/paired/s_04/window_93.0.1.csv
0	1	0	0	93	0	0	0	./windowed/pose/paired/s_04/window_93.0.2.csv
0	1	0	0	93	0	0	0	./windowed/pose/paired/s_04/window_93.1.0.csv
0	1	0	0	93	0	0	0	./windowed/pose/paired/s_04/window_93.1.2.csv
0	1	0	0	93	0	0	0	./windowed/pose/paired/s_04/window_93.2.0.csv
0	1	0	0	93	0	0	0	./windowed/pose/paired/s_04/window_93.2.1.csv
0	1	0	0	94	2	2	0	./windowed/pose/paired/s_04/window_94.0.1.csv
0	1	0	0	94	2	2	0	./windowed/pose/paired/s_04/window_94.0.2.csv
0	1	0	0	94	2	2	0	./windowed/pose/paired/s_04/window_94.1.0.csv
0	1	0	0	94	2	2	0	./windowed/pose/paired/s_04/window_94.1.2.csv
0	1	0	0	94	2	2	0	./windowed/pose/paired/s_04/window_94.2.0.csv
0	1	0	0	94	2	2	0	./windowed/pose/paired/s_04/window_94.2.1.csv
0	2	0	0	95	1	0	1	./windowed/pose/paired/s_04/window_95.0.1.csv
0	2	0	0	95	1	0	1	./windowed/pose/paired/s_04/window_95.0.2.csv
0	0	0	0	95	0	1	-1	./windowed/pose/paired/s_04/window_95.1.0.csv
0	1	0	0	95	0	0	0	./windowed/pose/paired/s_04/window_95.1.2.csv
0	0	0	0	95	0	1	-1	./windowed/pose/paired/s_04/window_95.2.0.csv
0	1	0	0	95	0	0	0	./windowed/pose/paired/s_04/window_95.2.1.csv
0	2	0	0	96	2	0	2	./windowed/pose/paired/s_04/window_96.0.1.csv
0	1	0	0	96	2	2	0	./windowed/pose/paired/s_04/window_96.0.2.csv
0	0	0	0	96	0	2	-2	./windowed/pose/paired/s_04/window_96.1.0.csv
0	0	0	0	96	0	2	-2	./windowed/pose/paired/s_04/window_96.1.2.csv
0	1	0	0	96	2	2	0	./windowed/pose/paired/s_04/window_96.2.0.csv
0	2	0	0	96	2	0	2	./windowed/pose/paired/s_04/window_96.2.1.csv
0	1	0	0	97	2	2	0	./windowed/pose/paired/s_04/window_97.0.1.csv
0	1	0	0	97	2	2	0	./windowed/pose/paired/s_04/window_97.0.2.csv
0	1	0	0	97	2	2	0	./windowed/pose/paired/s_04/window_97.1.0.csv
0	1	0	0	97	2	2	0	./windowed/pose/paired/s_04/window_97.1.2.csv
0	1	0	0	97	2	2	0	./windowed/pose/paired/s_04/window_97.2.0.csv
0	1	0	0	97	2	2	0	./windowed/pose/paired/s_04/window_97.2.1.csv
0	1	0	0	98	1	1	0	./windowed/pose/paired/s_04/window_98.0.1.csv
0	1	0	0	98	1	1	0	./windowed/pose/paired/s_04/window_98.0.2.csv
0	1	0	0	98	1	1	0	./windowed/pose/paired/s_04/window_98.1.0.csv
0	1	0	0	98	1	1	0	./windowed/pose/paired/s_04/window_98.1.2.csv
0	1	0	0	98	1	1	0	./windowed/pose/paired/s_04/window_98.2.0.csv
0	1	0	0	98	1	1	0	./windowed/pose/paired/s_04/window_98.2.1.csv
0	1	0	0	99	1	1	0	./windowed/pose/paired/s_04/window_99.0.1.csv
0	1	0	0	99	1	1	0	./windowed/pose/paired/s_04/window_99.0.2.csv
0	1	0	0	99	1	1	0	./windowed/pose/paired/s_04/window_99.1.0.csv
0	1	0	0	99	1	1	0	./windowed/pose/paired/s_04/window_99.1.2.csv
0	1	0	0	99	1	1	0	./windowed/pose/paired/s_04/window_99.2.0.csv
0	1	0	0	99	1	1	0	./windowed/pose/paired/s_04/window_99.2.1.csv
0	2	0	0	100	2	0	2	./windowed/pose/paired/s_04/window_100.0.1.csv
0	1	0	0	100	2	2	0	./windowed/pose/paired/s_04/window_100.0.2.csv
0	0	0	0	100	0	2	-2	./windowed/pose/paired/s_04/window_100.1.0.csv
0	0	0	0	100	0	2	-2	./windowed/pose/paired/s_04/window_100.1.2.csv
0	1	0	0	100	2	2	0	./windowed/pose/paired/s_04/window_100.2.0.csv
0	2	0	0	100	2	0	2	./windowed/pose/paired/s_04/window_100.2.1.csv
0	2	0	0	101	2	0	2	./windowed/pose/paired/s_04/window_101.0.1.csv
0	1	0	0	101	2	2	0	./windowed/pose/paired/s_04/window_101.0.2.csv
0	0	0	0	101	0	2	-2	./windowed/pose/paired/s_04/window_101.1.0.csv
0	0	0	0	101	0	2	-2	./windowed/pose/paired/s_04/window_101.1.2.csv
0	1	0	0	101	2	2	0	./windowed/pose/paired/s_04/window_101.2.0.csv
0	2	0	0	101	2	0	2	./windowed/pose/paired/s_04/window_101.2.1.csv
0	1	0	0	102	1	1	0	./windowed/pose/paired/s_04/window_102.0.1.csv
0	1	0	0	102	1	1	0	./windowed/pose/paired/s_04/window_102.0.2.csv
0	1	0	0	102	1	1	0	./windowed/pose/paired/s_04/window_102.1.0.csv
0	1	0	0	102	1	1	0	./windowed/pose/paired/s_04/window_102.1.2.csv
0	1	0	0	102	1	1	0	./windowed/pose/paired/s_04/window_102.2.0.csv
0	1	0	0	102	1	1	0	./windowed/pose/paired/s_04/window_102.2.1.csv
0	2	0	0	103	1	0	1	./windowed/pose/paired/s_04/window_103.0.1.csv
0	1	0	0	103	1	1	0	./windowed/pose/paired/s_04/window_103.0.2.csv
0	0	0	0	103	0	1	-1	./windowed/pose/paired/s_04/window_103.1.0.csv
0	0	0	0	103	0	1	-1	./windowed/pose/paired/s_04/window_103.1.2.csv
0	1	0	0	103	1	1	0	./windowed/pose/paired/s_04/window_103.2.0.csv
0	2	0	0	103	1	0	1	./windowed/pose/paired/s_04/window_103.2.1.csv
0	2	0	0	104	2	0	2	./windowed/pose/paired/s_04/window_104.0.1.csv
0	1	0	0	104	2	2	0	./windowed/pose/paired/s_04/window_104.0.2.csv
0	0	0	0	104	0	2	-2	./windowed/pose/paired/s_04/window_104.1.0.csv
0	0	0	0	104	0	2	-2	./windowed/pose/paired/s_04/window_104.1.2.csv
0	1	0	0	104	2	2	0	./windowed/pose/paired/s_04/window_104.2.0.csv
0	2	0	0	104	2	0	2	./windowed/pose/paired/s_04/window_104.2.1.csv
0	2	0	0	105	1	0	1	./windowed/pose/paired/s_04/window_105.0.1.csv
0	1	0	0	105	1	1	0	./windowed/pose/paired/s_04/window_105.0.2.csv
0	0	0	0	105	0	1	-1	./windowed/pose/paired/s_04/window_105.1.0.csv
0	0	0	0	105	0	1	-1	./windowed/pose/paired/s_04/window_105.1.2.csv
0	1	0	0	105	1	1	0	./windowed/pose/paired/s_04/window_105.2.0.csv
0	2	0	0	105	1	0	1	./windowed/pose/paired/s_04/window_105.2.1.csv
0	2	0	0	106	1	0	1	./windowed/pose/paired/s_04/window_106.0.1.csv
0	1	0	0	106	1	1	0	./windowed/pose/paired/s_04/window_106.0.2.csv
0	0	0	0	106	0	1	-1	./windowed/pose/paired/s_04/window_106.1.0.csv
0	0	0	0	106	0	1	-1	./windowed/pose/paired/s_04/window_106.1.2.csv
0	1	0	0	106	1	1	0	./windowed/pose/paired/s_04/window_106.2.0.csv
0	2	0	0	106	1	0	1	./windowed/pose/paired/s_04/window_106.2.1.csv
0	1	0	0	107	0	0	0	./windowed/pose/paired/s_04/window_107.0.1.csv
0	1	0	0	107	0	0	0	./windowed/pose/paired/s_04/window_107.0.2.csv
0	1	0	0	107	0	0	0	./windowed/pose/paired/s_04/window_107.1.0.csv
0	1	0	0	107	0	0	0	./windowed/pose/paired/s_04/window_107.1.2.csv
0	1	0	0	107	0	0	0	./windowed/pose/paired/s_04/window_107.2.0.csv
0	1	0	0	107	0	0	0	./windowed/pose/paired/s_04/window_107.2.1.csv
0	1	0	0	108	1	1	0	./windowed/pose/paired/s_04/window_108.0.1.csv
0	2	0	0	108	1	0	1	./windowed/pose/paired/s_04/window_108.0.2.csv
0	1	0	0	108	1	1	0	./windowed/pose/paired/s_04/window_108.1.0.csv
0	2	0	0	108	1	0	1	./windowed/pose/paired/s_04/window_108.1.2.csv
0	0	0	0	108	0	1	-1	./windowed/pose/paired/s_04/window_108.2.0.csv
0	0	0	0	108	0	1	-1	./windowed/pose/paired/s_04/window_108.2.1.csv
0	1	0	0	109	1	1	0	./windowed/pose/paired/s_04/window_109.0.1.csv
0	1	0	0	109	1	1	0	./windowed/pose/paired/s_04/window_109.0.2.csv
0	1	0	0	109	1	1	0	./windowed/pose/paired/s_04/window_109.1.0.csv
0	1	0	0	109	1	1	0	./windowed/pose/paired/s_04/window_109.1.2.csv
0	1	0	0	109	1	1	0	./windowed/pose/paired/s_04/window_109.2.0.csv
0	1	0	0	109	1	1	0	./windowed/pose/paired/s_04/window_109.2.1.csv
0	1	0	0	110	1	1	0	./windowed/pose/paired/s_04/window_110.0.1.csv
0	1	0	0	110	1	1	0	./windowed/pose/paired/s_04/window_110.0.2.csv
0	1	0	0	110	1	1	0	./windowed/pose/paired/s_04/window_110.1.0.csv
0	1	0	0	110	1	1	0	./windowed/pose/paired/s_04/window_110.1.2.csv
0	1	0	0	110	1	1	0	./windowed/pose/paired/s_04/window_110.2.0.csv
0	1	0	0	110	1	1	0	./windowed/pose/paired/s_04/window_110.2.1.csv
0	0	0	0	111	1	2	-1	./windowed/pose/paired/s_04/window_111.0.1.csv
0	0	0	0	111	1	2	-1	./windowed/pose/paired/s_04/window_111.0.2.csv
0	2	0	0	111	2	1	1	./windowed/pose/paired/s_04/window_111.1.0.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_04/window_111.1.2.csv
0	2	0	0	111	2	1	1	./windowed/pose/paired/s_04/window_111.2.0.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_04/window_111.2.1.csv
0	1	0	0	112	2	2	0	./windowed/pose/paired/s_04/window_112.0.1.csv
0	2	0	0	112	2	1	1	./windowed/pose/paired/s_04/window_112.0.2.csv
0	1	0	0	112	2	2	0	./windowed/pose/paired/s_04/window_112.1.0.csv
0	2	0	0	112	2	1	1	./windowed/pose/paired/s_04/window_112.1.2.csv
0	0	0	0	112	1	2	-1	./windowed/pose/paired/s_04/window_112.2.0.csv
0	0	0	0	112	1	2	-1	./windowed/pose/paired/s_04/window_112.2.1.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_04/window_113.0.1.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_04/window_113.0.2.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_04/window_113.1.0.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_04/window_113.1.2.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_04/window_113.2.0.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_04/window_113.2.1.csv
0	2	0	0	114	2	1	1	./windowed/pose/paired/s_04/window_114.0.1.csv
0	1	0	0	114	2	2	0	./windowed/pose/paired/s_04/window_114.0.2.csv
0	0	0	0	114	1	2	-1	./windowed/pose/paired/s_04/window_114.1.0.csv
0	0	0	0	114	1	2	-1	./windowed/pose/paired/s_04/window_114.1.2.csv
0	1	0	0	114	2	2	0	./windowed/pose/paired/s_04/window_114.2.0.csv
0	2	0	0	114	2	1	1	./windowed/pose/paired/s_04/window_114.2.1.csv
0	1	0	0	115	1	1	0	./windowed/pose/paired/s_04/window_115.0.1.csv
0	1	0	0	115	1	1	0	./windowed/pose/paired/s_04/window_115.0.2.csv
0	1	0	0	115	1	1	0	./windowed/pose/paired/s_04/window_115.1.0.csv
0	1	0	0	115	1	1	0	./windowed/pose/paired/s_04/window_115.1.2.csv
0	1	0	0	115	1	1	0	./windowed/pose/paired/s_04/window_115.2.0.csv
0	1	0	0	115	1	1	0	./windowed/pose/paired/s_04/window_115.2.1.csv
0	2	0	0	116	2	1	1	./windowed/pose/paired/s_04/window_116.0.1.csv
0	1	0	0	116	2	2	0	./windowed/pose/paired/s_04/window_116.0.2.csv
0	0	0	0	116	1	2	-1	./windowed/pose/paired/s_04/window_116.1.0.csv
0	0	0	0	116	1	2	-1	./windowed/pose/paired/s_04/window_116.1.2.csv
0	1	0	0	116	2	2	0	./windowed/pose/paired/s_04/window_116.2.0.csv
0	2	0	0	116	2	1	1	./windowed/pose/paired/s_04/window_116.2.1.csv
0	2	0	0	117	2	1	1	./windowed/pose/paired/s_04/window_117.0.1.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_04/window_117.0.2.csv
0	0	0	0	117	1	2	-1	./windowed/pose/paired/s_04/window_117.1.0.csv
0	0	0	0	117	1	2	-1	./windowed/pose/paired/s_04/window_117.1.2.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_04/window_117.2.0.csv
0	2	0	0	117	2	1	1	./windowed/pose/paired/s_04/window_117.2.1.csv
0	2	0	0	118	2	1	1	./windowed/pose/paired/s_04/window_118.0.1.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_04/window_118.0.2.csv
0	0	0	0	118	1	2	-1	./windowed/pose/paired/s_04/window_118.1.0.csv
0	0	0	0	118	1	2	-1	./windowed/pose/paired/s_04/window_118.1.2.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_04/window_118.2.0.csv
0	2	0	0	118	2	1	1	./windowed/pose/paired/s_04/window_118.2.1.csv
0	2	0	0	119	2	1	1	./windowed/pose/paired/s_04/window_119.0.1.csv
0	1	0	0	119	2	2	0	./windowed/pose/paired/s_04/window_119.0.2.csv
0	0	0	0	119	1	2	-1	./windowed/pose/paired/s_04/window_119.1.0.csv
0	0	0	0	119	1	2	-1	./windowed/pose/paired/s_04/window_119.1.2.csv
0	1	0	0	119	2	2	0	./windowed/pose/paired/s_04/window_119.2.0.csv
0	2	0	0	119	2	1	1	./windowed/pose/paired/s_04/window_119.2.1.csv
0	2	0	0	120	2	1	1	./windowed/pose/paired/s_04/window_120.0.1.csv
0	1	0	0	120	2	2	0	./windowed/pose/paired/s_04/window_120.0.2.csv
0	0	0	0	120	1	2	-1	./windowed/pose/paired/s_04/window_120.1.0.csv
0	0	0	0	120	1	2	-1	./windowed/pose/paired/s_04/window_120.1.2.csv
0	1	0	0	120	2	2	0	./windowed/pose/paired/s_04/window_120.2.0.csv
0	2	0	0	120	2	1	1	./windowed/pose/paired/s_04/window_120.2.1.csv
0	2	0	0	121	2	0	2	./windowed/pose/paired/s_04/window_121.0.1.csv
0	1	0	0	121	2	2	0	./windowed/pose/paired/s_04/window_121.0.2.csv
0	0	0	0	121	0	2	-2	./windowed/pose/paired/s_04/window_121.1.0.csv
0	0	0	0	121	0	2	-2	./windowed/pose/paired/s_04/window_121.1.2.csv
0	1	0	0	121	2	2	0	./windowed/pose/paired/s_04/window_121.2.0.csv
0	2	0	0	121	2	0	2	./windowed/pose/paired/s_04/window_121.2.1.csv
0	2	0	0	122	2	0	2	./windowed/pose/paired/s_04/window_122.0.1.csv
0	1	0	0	122	2	2	0	./windowed/pose/paired/s_04/window_122.0.2.csv
0	0	0	0	122	0	2	-2	./windowed/pose/paired/s_04/window_122.1.0.csv
0	0	0	0	122	0	2	-2	./windowed/pose/paired/s_04/window_122.1.2.csv
0	1	0	0	122	2	2	0	./windowed/pose/paired/s_04/window_122.2.0.csv
0	2	0	0	122	2	0	2	./windowed/pose/paired/s_04/window_122.2.1.csv
0	1	0	0	123	1	1	0	./windowed/pose/paired/s_04/window_123.0.1.csv
0	1	0	0	123	1	1	0	./windowed/pose/paired/s_04/window_123.0.2.csv
0	1	0	0	123	1	1	0	./windowed/pose/paired/s_04/window_123.1.0.csv
0	1	0	0	123	1	1	0	./windowed/pose/paired/s_04/window_123.1.2.csv
0	1	0	0	123	1	1	0	./windowed/pose/paired/s_04/window_123.2.0.csv
0	1	0	0	123	1	1	0	./windowed/pose/paired/s_04/window_123.2.1.csv
0	2	0	0	124	1	0	1	./windowed/pose/paired/s_04/window_124.0.1.csv
0	2	0	0	124	1	0	1	./windowed/pose/paired/s_04/window_124.0.2.csv
0	0	0	0	124	0	1	-1	./windowed/pose/paired/s_04/window_124.1.0.csv
0	1	0	0	124	0	0	0	./windowed/pose/paired/s_04/window_124.1.2.csv
0	0	0	0	124	0	1	-1	./windowed/pose/paired/s_04/window_124.2.0.csv
0	1	0	0	124	0	0	0	./windowed/pose/paired/s_04/window_124.2.1.csv
0	2	0	0	125	2	1	1	./windowed/pose/paired/s_04/window_125.0.1.csv
0	1	0	0	125	2	2	0	./windowed/pose/paired/s_04/window_125.0.2.csv
0	0	0	0	125	1	2	-1	./windowed/pose/paired/s_04/window_125.1.0.csv
0	0	0	0	125	1	2	-1	./windowed/pose/paired/s_04/window_125.1.2.csv
0	1	0	0	125	2	2	0	./windowed/pose/paired/s_04/window_125.2.0.csv
0	2	0	0	125	2	1	1	./windowed/pose/paired/s_04/window_125.2.1.csv
0	2	0	0	126	2	0	2	./windowed/pose/paired/s_04/window_126.0.1.csv
0	1	0	0	126	2	2	0	./windowed/pose/paired/s_04/window_126.0.2.csv
0	0	0	0	126	0	2	-2	./windowed/pose/paired/s_04/window_126.1.0.csv
0	0	0	0	126	0	2	-2	./windowed/pose/paired/s_04/window_126.1.2.csv
0	1	0	0	126	2	2	0	./windowed/pose/paired/s_04/window_126.2.0.csv
0	2	0	0	126	2	0	2	./windowed/pose/paired/s_04/window_126.2.1.csv
0	2	0	0	127	2	0	2	./windowed/pose/paired/s_04/window_127.0.1.csv
0	1	0	0	127	2	2	0	./windowed/pose/paired/s_04/window_127.0.2.csv
0	0	0	0	127	0	2	-2	./windowed/pose/paired/s_04/window_127.1.0.csv
0	0	0	0	127	0	2	-2	./windowed/pose/paired/s_04/window_127.1.2.csv
0	1	0	0	127	2	2	0	./windowed/pose/paired/s_04/window_127.2.0.csv
0	2	0	0	127	2	0	2	./windowed/pose/paired/s_04/window_127.2.1.csv
0	1	0	0	128	0	0	0	./windowed/pose/paired/s_04/window_128.0.1.csv
0	1	0	0	128	0	0	0	./windowed/pose/paired/s_04/window_128.0.2.csv
0	1	0	0	128	0	0	0	./windowed/pose/paired/s_04/window_128.1.0.csv
0	1	0	0	128	0	0	0	./windowed/pose/paired/s_04/window_128.1.2.csv
0	1	0	0	128	0	0	0	./windowed/pose/paired/s_04/window_128.2.0.csv
0	1	0	0	128	0	0	0	./windowed/pose/paired/s_04/window_128.2.1.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_04/window_129.0.1.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_04/window_129.0.2.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_04/window_129.1.0.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_04/window_129.1.2.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_04/window_129.2.0.csv
